Date,Cumulative
2025-06-13,0.859910
2025-06-16,0.864773
2025-06-17,0.864602
2025-06-18,0.866669
2025-06-19,0.869530
2025-06-20,0.871956
2025-06-23,0.875862
2025-06-24,0.873332
2025-06-25,0.876824
2025-06-26,0.880653
2025-06-27,0.878236
2025-06-30,0.871153
2025-07-01,0.867303
2025-07-02,0.870177
2025-07-03,0.869697
2025-07-04,0.865165
2025-07-07,0.866487
2025-07-08,0.872536
2025-07-09,0.864895
2025-07-10,0.868091
2025-07-11,0.870864
2025-07-14,0.868885
2025-07-15,0.874739
2025-07-16,0.875555
2025-07-17,0.875818
2025-07-18,0.874562
2025-07-22,0.878867
2025-07-23,0.874296
2025-07-24,0.880187
2025-07-25,0.875176
2025-07-28,0.867353
2025-07-29,0.867539
2025-07-30,0.867968
2025-07-31,0.875345
2025-08-01,0.876779
2025-08-04,0.880257
2025-08-05,0.883799
2025-08-06,0.883016
2025-08-07,0.888906
2025-08-08,0.887072
2025-08-12,0.882769
2025-08-13,0.886682
2025-08-14,0.892953
2025-08-15,0.905015
2025-08-18,0.897410
2025-08-19,0.887528
2025-08-20,0.882116
2025-08-21,0.887664
2025-08-22,0.889080
2025-08-25,0.886141
2025-08-26,0.884909
2025-08-27,0.886893
2025-08-28,0.892863
2025-08-29,0.898787
2025-09-01,0.897663
2025-09-02,0.906967
2025-09-03,0.900347
2025-09-04,0.901222
2025-09-05,0.896345
2025-09-08,0.898987
2025-09-09,0.897630
2025-09-10,0.901278
2025-09-11,0.899366
2025-09-12,0.900774
2025-09-16,0.904250
2025-09-17,0.897055
2025-09-18,0.888997
2025-09-19,0.894237
2025-09-22,0.898637
2025-09-24,0.897441
2025-09-25,0.901557
2025-09-26,0.902811
2025-09-29,0.905608
2025-09-30,0.898598
2025-10-01,0.897103
2025-10-02,0.904335
2025-10-03,0.908252
2025-10-06,0.909528
2025-10-07,0.909685
2025-10-08,0.911690
2025-10-09,0.913618
2025-10-10,0.901958
2025-10-14,0.897897
2025-10-15,0.907560
2025-10-16,0.906141
2025-10-17,0.904518
2025-10-20,0.906680
2025-10-21,0.896994
2025-10-22,0.896314
2025-10-23,0.900039
2025-10-27,0.901895
2025-10-28,0.891740
2025-10-29,0.898748
2025-10-30,0.909544
2025-10-31,0.904422
2025-11-04,0.909197
2025-11-05,0.909803
2025-11-06,0.918723
2025-11-07,0.913499
2025-11-10,0.918475
2025-11-11,0.916762
2025-11-12,0.920124
2025-11-13,0.930523
2025-11-14,0.934968
2025-11-17,0.940568
2025-11-18,0.921841
2025-11-19,0.923467
2025-11-20,0.923661
2025-11-21,0.903997
2025-11-25,0.908079
2025-11-26,0.911971
2025-11-27,0.908894
2025-11-28,0.908970
2025-12-01,0.895830
2025-12-02,0.897643
2025-12-03,0.898760
2025-12-04,0.899084
2025-12-05,0.903501
2025-12-08,0.904621
2025-12-09,0.902923
2025-12-10,0.897568
2025-12-11,0.891792
2025-12-12,0.892602
2025-12-15,0.883091
2025-12-16,0.873641
2025-12-17,0.878021
2025-12-18,0.871598
2025-12-19,0.876261
2025-12-22,0.882465
2025-12-23,0.874614
2025-12-24,0.874933
2025-12-25,0.874026
2025-12-26,0.872406
2025-12-29,0.873084
2025-12-30,0.876998
